OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Turbidity,,5.5,NTU,,Final,,Actual,,,,,,,,,,,,,180.1,USEPA,Turbidity by Nephelometry,https://www.nemi.gov/methods/method_summary/5217/,E31780,2025-05-23,,Practical Quantitation Limit,1,NTU,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Copper,Total,0.4,ug/L,,Final,,Actual,,,,,,**U**Batch matrix spike recoveries for manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-04-08,,Practical Quantitation Limit,.8,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Nickel,Total,0.5,ug/L,,Final,,Actual,,,,,,**U**Batch matrix spike recoveries for aluminum and manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-06-02,,Practical Quantitation Limit,2,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Beryllium,Total,0.045,ug/L,,Final,,Actual,,,,,,Batch matrix spike recoveries for aluminum and manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-06-02,,Practical Quantitation Limit,.04,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25-FP1,Field Msr/Obs,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Field Test-Discrete,21FLTLHR_WQX,Field Testing- Discrete,Miscellaneous (Other),,"Temperature, water",,22.9,deg C,,Final,,Actual,,,,,,,,,,,,,FDEP FT1400,21FLTLHR_WQX,FDEP FT1400,,,,,,,,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Aluminum,Total,97,ug/L,,Final,,Actual,,,,,,Batch matrix spike recoveries for manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-04-08,,Practical Quantitation Limit,20,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Manganese,Total,60.6,ug/L,,Final,,Actual,,,,,,Batch matrix spike recoveries for aluminum and manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-06-02,,Practical Quantitation Limit,.4,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25-FP1,Field Msr/Obs,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Field Test-Discrete,21FLTLHR_WQX,Field Testing- Discrete,Miscellaneous (Other),,Dissolved oxygen (DO),,7.25,mg/L,,Final,,Actual,,,,,,,,,,,,,FDEP FT1500,21FLTLHR_WQX,FDEP FT1500,,,,,,,,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,"Alkalinity, total",Total,105,mg/L,,Final,,Actual,,,,,,,,,,,,,2320-B,APHA,2320 B ~ Alkalinity by Gran Titration,https://www.nemi.gov/methods/method_summary/9694/,E31780,2025-04-09,,Practical Quantitation Limit,2.5,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Potassium,Total,1,mg/L,,Final,,Actual,,,,,,**I**,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-06-05,,Practical Quantitation Limit,1.2,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Molybdenum,Total,0.15,ug/L,,Final,,Actual,,,,,,**U**Batch matrix spike recoveries for manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-04-08,,Practical Quantitation Limit,.6,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Nitrate + Nitrite,Total,1.7,mg/L,,Final,,Actual,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,https://www.nemi.gov/methods/method_summary/4702/,E31780,2025-06-02,,Practical Quantitation Limit,.1,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Total Kjeldahl nitrogen (Organic N & NH3),Total,0.45,mg/L,,Final,,Actual,,,,,,,,,,,,,351.2,USEPA,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,https://www.nemi.gov/methods/method_summary/9626/,E31780,2025-04-11,,Practical Quantitation Limit,.2,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Chloride,Total,5.7,mg/L,,Final,,Calculated,,,,,,**A**,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,E31780,2025-04-09,,Practical Quantitation Limit,.5,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25-FP1,Field Msr/Obs,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Field Test-Discrete,21FLTLHR_WQX,Field Testing- Discrete,Miscellaneous (Other),,"Temperature, water",,25.3,deg C,,Final,,Actual,,,,,,,,,,,,,FDEP FT1400,21FLTLHR_WQX,FDEP FT1400,,,,,,,,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Vanadium,Total,2,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-06-05,,Practical Quantitation Limit,8,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Zinc,Total,5,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-06-05,,Practical Quantitation Limit,20,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Calcium,Total,47.3,mg/L,,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-04-10,,Practical Quantitation Limit,.3,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Manganese,Total,30,ug/L,,Final,,Actual,,,,,,Batch matrix spike recoveries for manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-04-08,,Practical Quantitation Limit,.4,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Tin,Total,3,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-04-10,,Practical Quantitation Limit,12,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,"Alkalinity, total",Total,110,mg/L,,Final,,Calculated,,,,,,**A**,,,,,,,2320-B,APHA,2320 B ~ Alkalinity by Gran Titration,https://www.nemi.gov/methods/method_summary/9694/,E31780,2025-05-27,,Practical Quantitation Limit,2.5,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Phosphorus,Total,0.065,mg/L,,Final,,Actual,,,,,,,,,,,,,365.1,USEPA,Phosphorus by Colorimetry,https://www.nemi.gov/methods/method_summary/4823/,E31780,2025-06-04,,Practical Quantitation Limit,.05,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Silver,Total,0.01,ug/L,,Final,,Actual,,,,,,**U**Batch matrix spike recoveries for aluminum and manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-06-07,,Practical Quantitation Limit,.04,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Cadmium,Total,0.02,ug/L,,Final,,Actual,,,,,,**U**Batch matrix spike recoveries for manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-04-08,,Practical Quantitation Limit,.08,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Molybdenum,Total,0.15,ug/L,,Final,,Actual,,,,,,**I**Batch matrix spike recoveries for aluminum and manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-06-02,,Practical Quantitation Limit,.6,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Organic carbon,Total,2.4,mg/L,,Final,,Actual,,,,,,,,,,,,,5310-B,APHA,5310 B ~ Total Organic Carbon by Combustion-Infrared Method,https://www.nemi.gov/methods/method_summary/5717/,E31780,2025-05-30,,Practical Quantitation Limit,1,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Sulfate,Total,1.5,mg/L,,Final,,Calculated,,,,,,**A**,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,E31780,2025-06-02,,Practical Quantitation Limit,.5,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Boron,Total,12.6,ug/L,,Final,,Actual,,,,,,Batch matrix spike recoveries for aluminum and manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-06-02,,Practical Quantitation Limit,8,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,True color,,11,PCU,,Final,,Actual,,,,,,,,,,,,,110.2,USEPA,Color Analysis Using Platinum/Cobalt,https://www.nemi.gov/methods/method_summary/5208/,E31780,2025-05-23,,Practical Quantitation Limit,6,PCU,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Barium,Total,15.2,ug/L,,Final,,Actual,,,,,,Batch matrix spike recoveries for manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-04-08,,Practical Quantitation Limit,.8,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Tin,Total,3,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-06-05,,Practical Quantitation Limit,12,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Thallium,Total,0.1,ug/L,,Final,,Actual,,,,,,**U**Batch matrix spike recoveries for aluminum and manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-06-04,,Practical Quantitation Limit,.4,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25-FP1,Field Msr/Obs,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Field Test-Discrete,21FLTLHR_WQX,Field Testing- Discrete,Miscellaneous (Other),,Salinity,,0.12,ppth,,Final,,Actual,,,,,,,,,,,,,FDEP FT1300,21FLTLHR_WQX,FDEP FT1300,,,,,,,,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25-FP1,Field Msr/Obs,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Field Test-Discrete,21FLTLHR_WQX,Field Testing- Discrete,Miscellaneous (Other),,Specific conductance,,238.1,umho/cm,,Final,,Actual,,,,,,,,,,,,,FDEP FT1200,21FLTLHR_WQX,FDEP FT1200,,,,,,,,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Vanadium,Total,2,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-04-10,,Practical Quantitation Limit,8,ug/L,,STORET
